date,Temp,Humidity,GHI,SHI,Power
2017/12/17 5:15,27.155,26.8762,2.1097,0.9378,0
2017/12/17 5:30,26.3723,27.9837,3.8714,2.3918,0
2017/12/17 5:45,25.9825,28.954,8.1034,6.5216,0
2017/12/17 6:00,29.4996,24.5317,12.9847,7.0264,0.0025
2017/12/17 6:15,30.741,22.813,28.2106,19.4055,0.3565
2017/12/17 6:30,30.851,22.8803,79.1927,27.1836,0.3833
2017/12/17 6:45,31.1552,22.8648,162.2347,35.8888,0.3711
2017/12/17 7:00,30.7439,23.7053,173.3952,42.2848,1.3422
2017/12/17 7:15,31.1648,23.1781,301.5784,45.0844,0.5483
2017/12/17 7:30,32.0855,22.0528,353.1844,48.9773,1.9307
2017/12/17 7:45,33.2681,20.7824,412.3218,50.308,1.7863
2017/12/17 8:00,33.9455,19.9304,465.526,55.8852,0.665
2017/12/17 8:15,34.9291,18.582,525.6437,59.031,0.219
2017/12/17 8:30,35.9021,17.5289,586.0027,62.1224,0.2549
2017/12/17 8:45,36.7761,16.1201,651.5235,66.8764,2.4772
2017/12/17 9:00,37.2519,15.5755,723.0199,70.805,3.8724
2017/12/17 9:15,37.7056,14.9167,776.3658,74.5806,3.8761
2017/12/17 9:30,38.2933,14.453,825.4007,78.1276,3.8623
2017/12/17 9:45,38.4763,14.2663,874.722,83.2804,3.8571
2017/12/17 10:00,38.9492,13.9409,914.5028,84.9516,3.8585
2017/12/17 10:15,39.3964,13.4527,958.3804,87.915,3.8601
2017/12/17 10:30,39.3918,13.3563,995.6501,92.5497,3.8476
2017/12/17 10:45,39.7841,13.0248,1027.7048,95.7978,3.8325
2017/12/17 11:00,39.8671,12.792,1062.7392,102.6544,3.8553
2017/12/17 11:15,40.3748,12.5751,1091.5519,106.8803,3.7404
2017/12/17 11:30,40.1982,12.2554,1119.9891,110.2922,3.8992
2017/12/17 11:45,40.9242,11.74,1121.3318,96.5775,3.8558
2017/12/17 12:00,41.0657,11.63,1096.2389,131.0668,3.7577
2017/12/17 12:15,40.3069,12.0035,687.6353,1.04315,2.4367
2017/12/17 12:30,39.9603,12.3964,580.54,1.04315,2.0931
2017/12/17 12:45,40.7082,11.8665,1111.5118,156.1407,3.9429
2017/12/17 13:00,41.9176,11.4498,1215.9123,1.04315,4.1247
2017/12/17 13:15,42.2527,11.2421,1224.8167,1.04315,3.9383
2017/12/17 13:30,42.6009,11.3003,1187.4242,1.04315,3.3478
2017/12/17 13:45,43.2136,10.5387,1206.8407,1.04315,4.1693
2017/12/17 14:00,41.901,11.231,658.2493,1.04315,2.1753
2017/12/17 14:15,39.8409,12.3498,349.5991,1.04315,1.3457
2017/12/17 14:30,41.5769,11.4748,908.0738,1.04315,3.5088
2017/12/17 14:45,42.7568,10.7832,1033.0623,1.04315,3.9859
2017/12/17 15:00,42.6048,10.7685,1009.1275,1.04315,3.9973
2017/12/17 15:15,41.9224,11.1103,654.0858,1.04315,2.6135
2017/12/17 15:30,40.3279,11.8459,394.7286,1.04315,1.5503
2017/12/17 15:45,41.5219,11.0587,886.6525,1.04315,3.9627
2017/12/17 16:00,41.726,11.026,792.5344,1.04315,3.6794
2017/12/17 16:15,40.4021,11.7268,176.2035,164.1624,0.6568
2017/12/17 16:30,39.8474,12.134,172.9502,103.5442,0.3398
2017/12/17 16:45,39.3549,12.3553,70.9686,63.1161,0.3624
2017/12/17 17:00,38.9503,12.7305,74.345,61.3264,0.3914
2017/12/17 17:15,38.8464,12.8264,80.8705,65.9129,0.4305
2017/12/17 17:30,39.2434,12.6423,157.5017,72.9516,1.2033
2017/12/17 17:45,40.1325,12.0967,290.8456,100.1274,1.0218
2017/12/17 18:00,40.4961,12.0646,214.8316,119.865,0.6088
2017/12/17 18:15,38.9076,13.0343,104.2726,97.9961,0.343
2017/12/17 18:30,38.5162,13.4489,53.0434,49.3879,0.1427
2017/12/17 18:45,37.8727,14.8249,27.689,24.8827,0.0479
2017/12/17 19:00,37.209,15.4315,15.2596,13.7051,0.004
2017/12/17 19:15,36.8752,15.4835,6.3537,5.0246,0
2017/12/17 19:30,36.5908,16.2629,3.3388,2.0445,0
2017/12/17 19:45,36.1117,15.5104,2.8585,1.6189,0
2017/12/17 20:00,35.8377,14.9496,2.3666,1.0811,0
2017/12/17 20:15,35.6035,14.8114,2.518,1.2417,0
2017/12/17 20:30,36.0927,14.3432,1.4911,0.7485,0
2017/12/17 20:45,36.7763,14.226,1.2779,0.7598,0
2017/12/17 21:00,36.074,16.5117,2.4393,1.3528,0
2017/12/17 21:15,35.2996,18.8956,3.2027,1.9585,0
2017/12/17 21:30,34.5707,20.8087,3.4103,2.0885,0
2017/12/17 21:45,34.0986,22.1408,2.7511,1.5092,0
2017/12/17 22:00,33.8638,22.7198,2.4113,1.1317,0
2017/12/17 22:15,33.7679,22.5088,2.1575,0.9366,0
2017/12/17 22:30,33.9346,21.4163,1.8486,0.7842,0
2017/12/17 22:45,33.7762,21.0152,2.0004,0.7473,0
2017/12/17 23:00,33.3553,21.612,2.6856,1.367,0
2017/12/17 23:15,33.2167,21.6174,2.392,1.0179,0
2017/12/17 23:30,33.2273,21.5375,2.0597,0.9406,0
2017/12/17 23:45,32.8838,22.0741,2.4393,1.1087,0
2017/12/18 0:00,32.7373,22.5111,2.0852,0.793,0
2017/12/18 0:15,32.4777,22.926,2.358,1.0731,0
2017/12/18 0:30,32.0456,23.5705,3.1265,1.7349,0
2017/12/18 0:45,31.2751,24.7585,3.0418,1.7127,0
2017/12/18 1:00,31.0382,25.1346,2.7386,1.33,0
2017/12/18 1:15,30.637,25.8578,2.5807,1.2285,0
2017/12/18 1:30,30.4235,26.2446,2.5569,1.1765,0
2017/12/18 1:45,30.346,26.5876,2.0305,0.7166,0
2017/12/18 2:00,30.8056,26.083,1.4347,0.6312,0
2017/12/18 2:15,30.8091,26.0643,2.0214,0.7943,0
2017/12/18 2:30,30.4557,26.6535,2.4128,0.9453,0
2017/12/18 2:45,30.0288,27.5149,2.8005,1.4437,0
2017/12/18 3:00,29.5186,28.4178,3.0707,1.694,0
2017/12/18 3:15,29.1385,29.2188,2.4976,1.1055,0
2017/12/18 3:30,29.1768,29.1413,2.1489,0.7745,0
2017/12/18 3:45,29.1997,29.1543,1.9828,0.6747,0
2017/12/18 4:00,29.2339,29.1688,1.9349,0.6567,0
2017/12/18 4:15,29.2341,29.2031,2.0498,0.7172,0
2017/12/18 4:30,29.0932,29.4284,2.1475,0.7599,0
2017/12/18 4:45,28.957,29.7633,2.2303,0.796,0
2017/12/18 5:00,29.0677,29.8159,1.9443,0.6723,0
2017/12/18 5:15,28.9285,30.0577,2.0456,0.705,0
2017/12/18 5:30,28.8754,30.1654,2.953,1.5792,0
2017/12/18 5:45,28.5299,30.8769,7.6272,6.0994,0
2017/12/18 6:00,28.7574,30.4437,18.8651,14.1888,0.1092
2017/12/18 6:15,29.3844,29.5656,30.5389,22.7123,0.1849
2017/12/18 6:30,29.9872,28.8244,90.9062,28.0496,0.5907
2017/12/18 6:45,30.7515,28.0763,155.922,36.2576,1.1495
2017/12/18 7:00,31.6863,26.2937,224.0215,43.5077,0.4538
2017/12/18 7:15,32.8591,24.2722,290.737,47.9316,1.2723
2017/12/18 7:30,34.0598,22.3776,343.3412,52.7586,1.7645
2017/12/18 7:45,34.9084,21.3141,400.9253,58.7304,0.6947
2017/12/18 8:00,35.7204,20.5152,452.8544,61.0985,3.3881
2017/12/18 8:15,37.0562,18.9944,511.3672,64.3009,3.4624
2017/12/18 8:30,37.5159,18.4292,573.302,71.7993,3.54
2017/12/18 8:45,37.6526,18.4529,640.6183,79.6388,3.6608
2017/12/18 9:00,38.0936,18.0317,706.8055,82.7765,3.6986
2017/12/18 9:15,38.5541,17.5619,758.3514,92.6964,3.721
2017/12/18 9:30,38.813,17.2255,809.2054,97.3586,3.7891
2017/12/18 9:45,39.1364,16.7551,872.2316,111.4735,3.8498
2017/12/18 10:00,39.3463,15.859,837.109,150.7298,3.3938
2017/12/18 10:15,38.8214,16.527,549.6811,1.04315,2.4509
2017/12/18 10:30,38.8218,16.5156,513.9147,1.04315,1.8886
2017/12/18 10:45,39.09,15.628,605.7115,1.04315,2.4995
2017/12/18 11:00,40.4499,14.4257,1120.2207,1.04315,4.0691
2017/12/18 11:15,41.1746,12.6741,1161.5649,1.04315,4.0309
2017/12/18 11:30,41.8857,11.8224,1163.1983,1.04315,3.9945
2017/12/18 11:45,41.5565,12.0312,1189.3985,1.04315,4.0322
2017/12/18 12:00,42.5571,11.319,1166.1817,1.04315,3.9656
2017/12/18 12:15,42.0797,11.5962,1148.3808,162.6278,3.9664
2017/12/18 12:30,42.2334,11.322,1157.3498,147.152,3.9468
2017/12/18 12:45,42.6242,10.9043,1151.6307,128.9097,3.9377
2017/12/18 13:00,43.0084,10.5077,1163.8526,150.3344,3.8981
2017/12/18 13:15,42.6316,10.5396,995.1207,176.5689,3.3555
2017/12/18 13:30,42.8573,10.5328,1145.3119,1.04315,3.9506
2017/12/18 13:45,41.9016,11.0196,588.9974,1.04315,2.0181
2017/12/18 14:00,40.7131,11.7416,349.7942,1.04315,1.3878
2017/12/18 14:15,40.7339,11.4384,411.0428,1.04315,1.5013
2017/12/18 14:30,41.7545,11.1815,849.9628,1.04315,3.1664
2017/12/18 14:45,41.4086,11.4242,594.1712,1.04315,2.4538
2017/12/18 15:00,43.3469,10.5345,1014.5801,1.04315,4.0199
2017/12/18 15:15,42.3888,11.1165,634.463,1.04315,2.6995
2017/12/18 15:30,41.5641,11.7503,491.48,1.04315,2.1244
2017/12/18 15:45,41.05,12.1067,229.7034,1.04315,0.8406
2017/12/18 16:00,40.989,12.3217,534.5277,1.04315,2.6937
2017/12/18 16:15,41.6663,11.6887,566.8036,1.04315,2.9194
2017/12/18 16:30,40.8195,12.0521,370.2182,1.04315,1.9836
2017/12/18 16:45,40.8279,12.0364,324.971,1.04315,1.771
2017/12/18 17:00,40.7243,12.2523,311.0933,1.04315,1.786
2017/12/18 17:15,40.3687,12.4836,247.4289,1.04315,1.3537
2017/12/18 17:30,40.1196,12.6103,248.7242,168.8067,1.5466
2017/12/18 17:45,39.7287,12.7763,163.125,129.4183,0.8564
2017/12/18 18:00,39.3111,13.0291,109.6509,100.354,0.494
2017/12/18 18:15,39.1993,13.1622,117.068,87.219,0.3014
2017/12/18 18:30,38.9343,13.5379,77.713,69.3216,0
2017/12/18 18:45,38.6239,13.9053,58.0208,42.9247,0.2071
2017/12/18 19:00,38.4386,14.0398,35.2296,30.5744,0.0382
2017/12/18 19:15,38.0241,14.2863,15.4137,13.8568,0.0067
2017/12/18 19:30,37.9275,14.099,4.7476,3.3287,0
2017/12/18 19:45,37.8191,14.1737,2.1726,0.9839,0
2017/12/18 20:00,37.4248,14.5053,2.7406,1.5047,0
2017/12/18 20:15,37.3651,14.6492,2.078,0.9736,0
2017/12/18 20:30,36.9394,15.1209,2.5567,1.3736,0
2017/12/18 20:45,37.0476,15.2357,1.6098,0.7701,0
2017/12/18 21:00,37.0755,15.3447,1.7609,0.8776,0
2017/12/18 21:15,36.7842,16.053,2.0633,0.8722,0
2017/12/18 21:30,36.5535,16.5016,2.3112,1.1065,0
2017/12/18 21:45,36.6454,16.496,1.6498,0.7718,0
2017/12/18 22:00,36.3228,17.0569,2.2234,1.074,0
2017/12/18 22:15,36.4532,17.1378,1.6474,0.768,0
2017/12/18 22:30,36.1385,17.7483,2.0405,0.942,0
2017/12/18 22:45,36.1668,17.8914,1.6452,0.7596,0
2017/12/18 23:00,35.7984,18.6492,2.6543,1.3853,0
2017/12/18 23:15,34.7765,20.2383,4.1497,2.8329,0
2017/12/18 23:30,33.4772,22.0668,4.4026,3.0378,0
2017/12/18 23:45,32.6203,23.6699,3.3044,2.012,0
2017/12/19 0:00,32.2386,24.6281,2.784,1.5484,0
2017/12/19 0:15,31.7284,25.6691,3.2313,1.8975,0
2017/12/19 0:30,31.1855,26.7088,3.2872,1.9289,0
2017/12/19 0:45,30.6418,27.3988,3.2261,1.8357,0
2017/12/19 1:00,30.0447,28.6927,2.7005,1.2887,0
2017/12/19 1:15,29.6508,30.0161,2.6023,1.2757,0
2017/12/19 1:30,30.385,29.7331,1.6749,0.6542,0
2017/12/19 1:45,30.8529,29.3141,1.4565,0.651,0
2017/12/19 2:00,31.0995,28.7169,1.4984,0.6579,0
2017/12/19 2:15,31.578,28.6993,1.4225,0.6622,0
2017/12/19 2:30,32.013,29.6738,1.3889,0.6719,0
2017/12/19 2:45,32.4787,29.4383,1.4586,0.6883,0
2017/12/19 3:00,31.9218,29.7653,1.9626,0.7346,0
2017/12/19 3:15,31.8864,29.757,1.9555,0.7098,0
2017/12/19 3:30,32.0859,29.6968,1.963,0.7267,0
2017/12/19 3:45,31.9874,30.1978,2.3486,0.9982,0
2017/12/19 4:00,31.8013,31.0055,2.5351,1.307,0
2017/12/19 4:15,32.4255,30.6679,1.3341,0.6835,0
2017/12/19 4:30,32.2534,34.5213,9.2229,7.7719,0
2017/12/19 4:45,30.3105,44.7613,4.0647,2.755,0
2017/12/19 5:00,29.6178,48.472,1.8342,0.6325,0
2017/12/19 5:15,29.5955,46.78,1.7746,0.6372,0
2017/12/19 5:30,29.4271,49.5963,1.8779,0.6561,0
2017/12/19 5:45,29.3659,47.4135,2.767,1.4074,0
2017/12/19 6:00,29.4191,43.6835,8.786,7.2116,0
2017/12/19 6:15,29.75,42.1584,16.7682,15.3116,0.0269
2017/12/19 6:30,30.1592,40.1467,23.9102,22.1962,0.0568
2017/12/19 6:45,30.6006,37.4641,42.1669,38.6337,0.1392
2017/12/19 7:00,32.4191,31.2142,162.3109,74.5725,0.6794
2017/12/19 7:15,32.8147,29.954,83.4859,75.7061,0.3235
2017/12/19 7:30,32.7528,29.9324,138.367,86.2716,0.9178
2017/12/19 7:45,32.9966,29.3224,121.1961,113.784,0.5036
2017/12/19 8:00,33.009,29.3241,126.0402,118.8033,0.5039
2017/12/19 8:15,33.1196,29.2093,210.3817,1.04315,0.8689
2017/12/19 8:30,33.6847,28.8337,224.2672,1.04315,0.904
2017/12/19 8:45,33.5279,30.1938,243.5528,1.04315,1.2015
2017/12/19 9:00,34.1387,30.5556,395.6235,1.04315,2.0871
2017/12/19 9:15,34.9624,29.4345,719.9967,1.04315,3.6206
2017/12/19 9:30,35.9544,28.2833,716.823,1.04315,3.1713
2017/12/19 9:45,34.8872,30.6896,622.114,1.04315,2.6342
2017/12/19 10:00,36.3027,27.6725,840.2812,1.04315,3.4618
2017/12/19 10:15,33.4827,38.8419,475.604,1.04315,2.0019
2017/12/19 10:30,34.9052,31.677,1044.4074,1.04315,4.2314
2017/12/19 10:45,37.0838,25.7157,1009.1656,1.04315,3.7025
2017/12/19 11:00,37.2426,24.7207,949.1346,1.04315,3.3303
2017/12/19 11:15,37.748,23.9403,954.3084,1.04315,3.3179
2017/12/19 11:30,38.7428,22.635,1039.2905,1.04315,3.4921
2017/12/19 11:45,38.71,22.8246,670.3452,1.04315,2.2923
2017/12/19 12:00,38.3917,23.1308,904.7464,1.04315,3.2248
2017/12/19 12:15,39.244,22.0569,1123.5822,1.04315,3.8339
2017/12/19 12:30,39.3679,21.9519,981.4802,1.04315,3.1074
2017/12/19 12:45,38.9217,22.4889,1031.4471,1.04315,3.6088
2017/12/19 13:00,38.6997,21.7767,878.3639,1.04315,3.0796
2017/12/19 13:15,38.779,22.0121,917.4706,1.04315,3.0202
2017/12/19 13:30,38.5491,21.3718,708.7125,1.04315,2.6914
2017/12/19 13:45,39.1034,20.4259,1034.1601,1.04315,3.8582
2017/12/19 14:00,38.8928,20.8826,878.6792,1.04315,3.3541
2017/12/19 14:15,39.0696,20.5677,981.0996,1.04315,3.8013
2017/12/19 14:30,39.1385,20.3257,946.6541,1.04315,3.6813
2017/12/19 14:45,38.7819,19.7599,787.367,1.04315,3.2868
2017/12/19 15:00,38.8694,19.5307,814.6441,1.04315,3.5466
2017/12/19 15:15,39.249,19.2997,865.8634,1.04315,3.9023
2017/12/19 15:30,37.852,20.3773,595.102,1.04315,2.7136
2017/12/19 15:45,37.7349,20.0389,520.1821,1.04315,2.1424
2017/12/19 16:00,37.1592,20.8691,310.8438,1.04315,1.173
2017/12/19 16:15,36.5391,22.1088,126.8029,119.8629,0.4733
2017/12/19 16:30,36.0312,23.8959,51.0994,47.722,0.1658
2017/12/19 16:45,35.6996,24.0721,40.8066,38.1687,0.144
2017/12/19 17:00,35.5828,24.5545,31.8316,29.6293,0.1122
2017/12/19 17:15,34.1668,30.564,19.9051,18.2195,0.046
2017/12/19 17:30,31.4234,39.2234,17.3714,15.633,0.0084
2017/12/19 17:45,30.1634,42.3612,16.0576,14.3985,0.0014
2017/12/19 18:00,29.1976,47.117,10.4069,8.9528,0
2017/12/19 18:15,28.7865,46.4678,5.597,4.1163,0
2017/12/19 18:30,26.8964,56.6712,13.2712,11.4602,0
2017/12/19 18:45,25.7316,62.2394,3.8321,2.3716,0
2017/12/19 19:00,23.9155,76.2925,7.6872,6.0552,0
2017/12/19 19:15,23.3897,80.2904,3.3583,1.8652,0
2017/12/19 19:30,22.729,62.17065,2.4839,0.9724,0
2017/12/19 19:45,22.8075,62.17065,2.0509,0.6442,0
2017/12/19 20:00,23.1873,62.17065,2.3223,0.9627,0
2017/12/19 20:15,23.3117,79.2804,2.1021,0.7558,0
2017/12/19 20:30,23.5358,77.7193,1.9865,0.6228,0
2017/12/19 20:45,24.0758,71.4323,2.3135,0.9172,0
2017/12/19 21:00,24.1898,73.5719,1.8209,0.5606,0
2017/12/19 21:15,24.8073,66.683,1.5232,0.5504,0
2017/12/19 21:30,25.2983,61.2534,1.2961,0.5564,0
2017/12/19 21:45,25.2187,61.7562,1.879,0.5932,0
2017/12/19 22:00,24.9278,63.5784,2.1084,0.6871,0
2017/12/19 22:15,24.8779,64.3949,2.0974,0.7294,0
2017/12/19 22:30,24.8485,64.7465,2.0673,0.6564,0
2017/12/19 22:45,24.6933,67.9082,2.2125,0.7833,0
2017/12/19 23:00,24.7691,67.0695,2.1249,0.7032,0
2017/12/19 23:15,24.7094,66.8851,2.2449,0.8166,0
2017/12/19 23:30,24.6746,66.6377,2.5415,1.0873,0
2017/12/19 23:45,24.721,66.1562,2.3161,0.9732,0
2017/12/20 0:00,24.6064,65.363,2.2632,0.892,0
2017/12/20 0:15,24.4186,67.686,2.381,0.8776,0
2017/12/20 0:30,24.2142,70.526,2.4412,0.9454,0
2017/12/20 0:45,23.9708,73.7021,2.5505,1.0939,0
2017/12/20 1:00,23.8357,74.7776,2.3304,0.8249,0
2017/12/20 1:15,23.8506,75.5423,2.0948,0.6561,0
2017/12/20 1:30,23.8576,76.0173,2.3648,0.8917,0
2017/12/20 1:45,23.6823,76.5021,2.5651,1.096,0
2017/12/20 2:00,23.6768,75.9316,2.2603,0.8131,0
2017/12/20 2:15,23.6428,75.9602,2.0684,0.6534,0
2017/12/20 2:30,23.686,73.9035,2.4545,1.0091,0
2017/12/20 2:45,23.4979,75.5498,2.6357,1.1551,0
2017/12/20 3:00,23.4632,76.3337,2.0821,0.666,0
2017/12/20 3:15,23.4954,75.057,2.1,0.6418,0
2017/12/20 3:30,23.4106,76.4008,2.3551,0.8534,0
2017/12/20 3:45,23.3687,76.1917,1.9632,0.5932,0
2017/12/20 4:00,23.3969,76.2848,2.0376,0.5997,0
2017/12/20 4:15,23.4425,77.6588,1.9742,0.6533,0
2017/12/20 4:30,23.5624,74.8787,2.2595,0.8003,0
2017/12/20 4:45,23.5261,74.2669,2.5402,1.0967,0
2017/12/20 5:00,23.3465,76.0004,2.8992,1.4634,0
2017/12/20 5:15,22.8959,79.5911,3.1066,1.7021,0
2017/12/20 5:30,22.3964,62.17065,3.5144,2.0466,0
2017/12/20 5:45,21.9913,62.17065,5.8285,4.2885,0
2017/12/20 6:00,21.9336,62.17065,18.2809,14.8401,0.0837
2017/12/20 6:15,22.3239,62.17065,32.256,24.8333,0.1294
2017/12/20 6:30,23.0042,62.17065,82.6338,30.8557,0.5349
2017/12/20 6:45,23.8538,77.6735,142.362,38.6871,0.9576
2017/12/20 7:00,24.7828,67.6119,208.674,47.1369,0.3998
2017/12/20 7:15,25.4212,62.3266,275.7807,52.6241,1.2837
2017/12/20 7:30,25.9753,56.5159,328.3346,57.5692,1.7033
2017/12/20 7:45,26.2965,45.1235,387.0098,65.3789,3.2605
2017/12/20 8:00,26.2673,29.9587,433.1555,74.7997,3.2956
2017/12/20 8:15,26.3765,25.6729,494.8143,79.7931,3.5099
2017/12/20 8:30,26.7635,25.4416,549.7723,84.5088,3.6398
2017/12/20 8:45,27.2188,25.2557,609.8357,91.6492,3.7461
2017/12/20 9:00,27.5345,25.4179,715.0682,123.9202,3.909
2017/12/20 9:15,27.7481,24.6151,704.0817,1.04315,3.4839
2017/12/20 9:30,28.1543,23.8811,809.4319,1.04315,3.9542
2017/12/20 9:45,28.3665,22.1922,864.4277,123.577,4.0226
2017/12/20 10:00,28.1711,22.0786,863.2889,124.4454,3.8747
2017/12/20 10:15,28.7677,21.6667,925.3415,124.9502,3.8658
2017/12/20 10:30,28.5744,22.2316,963.6428,128.0981,3.9416
2017/12/20 10:45,28.9379,22.4603,1001.194,129.4599,4.005
2017/12/20 11:00,29.3085,22.647,1033.6873,128.3529,4.017
2017/12/20 11:15,29.3432,23.4983,1061.1737,129.5935,4.0458
2017/12/20 11:30,29.3751,23.0277,1075.756,124.0793,4.0317
2017/12/20 11:45,29.6446,23.2346,1086.3167,120.7258,4.0414
2017/12/20 12:00,29.5736,23.6051,1093.3561,129.4104,4.0272
2017/12/20 12:15,29.5518,24.2961,1122.2611,149.6849,4.1137
2017/12/20 12:30,29.7953,24.5104,1080.8518,134.4288,3.9362
2017/12/20 12:45,30.4524,23.837,1093.6617,121.8805,4.0132
2017/12/20 13:00,30.4711,24.5514,1083.3363,120.2264,3.978
2017/12/20 13:15,30.6458,24.7637,1085.7365,119.5776,4.0351
2017/12/20 13:30,30.6994,25.0329,1107.9189,150.0054,4.1356
2017/12/20 13:45,31.1167,24.8969,1061.7671,129.0921,4.0357
2017/12/20 14:00,30.9896,25.5099,1032.1062,127.7577,4.0434
2017/12/20 14:15,31.1381,25.4302,998.6901,126.8061,4.035
2017/12/20 14:30,31.0072,25.7324,965.6351,124.2744,4.0247
2017/12/20 14:45,31.2361,25.4395,925.6439,119.2633,4.0097
2017/12/20 15:00,31.1741,25.6248,880.8366,112.0199,3.9886
2017/12/20 15:15,31.8572,24.5669,816.1943,106.8396,3.9551
2017/12/20 15:30,31.3981,25.1847,776.1989,104.4177,3.9219
2017/12/20 15:45,31.6477,24.7645,728.1116,106.8195,3.9116
2017/12/20 16:00,31.6781,24.4322,676.3321,100.7028,3.8763
2017/12/20 16:15,31.4364,24.7856,623.2332,94.0768,3.8617
2017/12/20 16:30,31.7942,24.3443,563.555,83.5395,3.7996
2017/12/20 16:45,31.7386,23.9932,510.893,82.5352,3.7383
2017/12/20 17:00,31.6778,23.9713,450.5961,77.893,3.6274
2017/12/20 17:15,31.6173,23.8468,393.0693,72.9981,3.5326
2017/12/20 17:30,31.2428,24.0383,337.7036,67.4815,2.2345
2017/12/20 17:45,31.1937,23.4809,284.064,62.1937,0.151
2017/12/20 18:00,31.2596,23.326,226.9016,55.7373,0.5205
2017/12/20 18:15,30.9197,23.726,180.0599,59.4348,0.3199
2017/12/20 18:30,30.7258,23.7272,160.5986,82.9771,0.4967
2017/12/20 18:45,30.574,23.9536,106.0192,71.7054,0.1707
2017/12/20 19:00,30.2578,24.3775,41.5873,37.0635,0.1141
2017/12/20 19:15,29.9651,24.5301,15.5689,13.7043,0.0023
2017/12/20 19:30,29.7322,24.4102,7.4991,5.9755,0
2017/12/20 19:45,29.4912,24.6232,2.8985,1.5244,0
2017/12/20 20:00,29.1785,24.9438,2.9234,1.5605,0
2017/12/20 20:15,29.1156,24.7613,2.0896,0.75,0
2017/12/20 20:30,28.958,24.7708,2.3418,0.9438,0
2017/12/20 20:45,28.6275,25.2612,2.8165,1.461,0
2017/12/20 21:00,28.3558,25.7892,2.569,1.1687,0
2017/12/20 21:15,28.0961,26.3444,2.4503,0.9823,0
2017/12/20 21:30,27.79,27.0195,2.7424,1.3245,0
2017/12/20 21:45,27.5143,27.554,3.0209,1.6313,0
2017/12/20 22:00,26.9001,28.8094,3.3426,1.9358,0
2017/12/20 22:15,25.8963,30.8073,3.9096,2.4217,0
2017/12/20 22:30,25.2528,32.2022,3.4842,2.0082,0
2017/12/20 22:45,24.7535,33.3802,3.0623,1.6834,0
2017/12/20 23:00,24.2728,34.3167,3.1805,1.6871,0
2017/12/20 23:15,23.7556,35.5239,2.7038,1.2754,0
2017/12/20 23:30,24.2302,34.3231,1.8494,0.5585,0
2017/12/20 23:45,24.7786,32.8654,2.1169,0.8566,0
2017/12/21 0:00,24.1469,34.0581,3.0821,1.5758,0
2017/12/21 0:15,23.7476,34.466,2.8067,1.3379,0
2017/12/21 0:30,23.7874,32.9285,2.0724,0.7467,0
2017/12/21 0:45,24.709,29.3916,1.5029,0.5482,0
2017/12/21 1:00,25.4641,26.8555,1.473,0.5562,0
2017/12/21 1:15,25.1016,27.4281,2.6042,1.1425,0
2017/12/21 1:30,24.6276,28.3656,2.9228,1.4624,0
2017/12/21 1:45,24.3973,28.717,2.4993,0.9971,0
2017/12/21 2:00,24.1223,29.0748,2.5811,1.098,0
2017/12/21 2:15,23.6188,30.0586,3.2904,1.822,0
2017/12/21 2:30,22.7456,32.3033,3.3859,1.8896,0
2017/12/21 2:45,22.4239,33.1565,3.1057,1.6226,0
2017/12/21 3:00,21.7566,34.8657,3.3921,1.8545,0
2017/12/21 3:15,21.3483,36.1959,2.9765,1.4396,0
2017/12/21 3:30,21.036,37.3335,3.0561,1.4875,0
2017/12/21 3:45,20.5014,38.8814,3.2175,1.67,0
2017/12/21 4:00,20.0129,40.1843,3.4326,1.8407,0
2017/12/21 4:15,19.194,42.2961,3.5957,1.991,0
2017/12/21 4:30,19.0846,42.4688,3.0371,1.4867,0
2017/12/21 4:45,19.0389,42.558,2.9237,1.3982,0
2017/12/21 5:00,18.6851,43.7159,2.7941,1.2654,0
2017/12/21 5:15,18.6133,43.7752,2.6135,1.0992,0
2017/12/21 5:30,18.2248,45.0469,2.8575,1.3585,0
2017/12/21 5:45,18.5564,43.4438,6.4088,4.7137,0
2017/12/21 6:00,18.6088,43.5444,28.026,23.5733,0.1054
2017/12/21 6:15,19.1517,43.5055,55.2002,43.9444,0.3572
2017/12/21 6:30,20.5051,40.2779,75.6533,47.3458,0.4041
2017/12/21 6:45,21.8226,35.142,161.7956,91.1666,0.6167
2017/12/21 7:00,23.0729,30.2045,151.4902,117.6645,0.6431
2017/12/21 7:15,23.2005,29.7205,165.0751,141.8222,0.6943
2017/12/21 7:30,23.6729,28.0574,187.6108,169.8991,0.8953
2017/12/21 7:45,24.1555,26.9861,246.5835,1.04315,1.1721
2017/12/21 8:00,24.2995,26.5204,267.3126,1.04315,1.248
2017/12/21 8:15,24.5427,26.1149,352.0802,1.04315,1.848
2017/12/21 8:30,25.0022,25.2481,449.0112,1.04315,2.4763
2017/12/21 8:45,25.6662,24.3352,496.659,1.04315,2.5291
2017/12/21 9:00,25.7948,23.9271,380.8417,1.04315,1.6658
2017/12/21 9:15,25.9148,23.8066,424.2264,1.04315,1.893
2017/12/21 9:30,25.9365,23.8995,465.6275,1.04315,2.0798
2017/12/21 9:45,26.6112,23.1051,521.2696,1.04315,2.27
2017/12/21 10:00,26.4473,23.2345,484.6809,1.04315,2.0646
2017/12/21 10:15,26.7133,22.9762,530.8096,1.04315,2.2525
2017/12/21 10:30,27.2713,22.4766,747.5406,1.04315,3.0857
2017/12/21 10:45,27.6154,21.8846,771.4043,1.04315,3.1052
